sheet,row_id,Chagatai (chg_Arab),Chagatai Latin (chg_Latn),English (eng_Latn),Kazakh (kaz_Cyrl),Russian (rus_Cyrl),Uzbek (uzn_Latn),Turkish (tur_Latn),source_text,source_lang,type,length,Unnamed: 0
Ch 5,76,خواەلا-,ḫᵛāhla-,to desire,қалау,желать,xohlamoq,istemek,ḫᵛāhla-,chg,word,1,
Ch 5,77,خطاى,Ḫıṭāy,China,Қытай,Китай,Xitoy,Çin,Ḫıṭāy,chg,word,1,
Ch 5,78,خطاى,Ḫıṭāy,Chinese person,қытайлық,китаец,xitoylik,Çinli,Ḫıṭāy,chg,word,1,
Ch 5,79,خط,ḫaṭ,letter,хат,письмо,xat,mektup,ḫaṭ,chg,word,1,
Ch 5,80,خط,ḫaṭ,missive,хат,послание,xat,yazı,ḫaṭ,chg,word,1,
Ch 5,81,ياز-,yaz-,to write,жазу,писать,yozmoq,yazmak,yaz-,chg,word,1,
Ch 6,0,انينک,anıñ,his,оның,его,uning,onun,anıñ,chg,word,1,
Ch 6,1,انينک,anıñ,her,оның,её,uning,onun,anıñ,chg,word,1,
Ch 6,2,انينک,anıñ,its,оның,его,uning,onun,anıñ,chg,word,1,
Ch 6,3,اونينک,onıñ,his,оның,его,uning,onun,onıñ,chg,word,1,
Ch 6,4,اونينک,onıñ,her,оның,её,uning,onun,onıñ,chg,word,1,
Ch 6,5,اونينک,onıñ,its,оның,его,uning,onun,onıñ,chg,word,1,
Ch 6,6,منينک,meniñ,my,менің,мой,mening,benim,meniñ,chg,word,1,
Ch 6,7,منينک,meniñ,my,менің,мой,mening,benim,meniñ,chg,word,1,
Ch 6,8,بزنينک,bizniñ,our,біздің,наш,bizning,bizim,bizniñ,chg,word,1,
Ch 6,9,سزنينک,sizniñ,your,сіздің,ваш,sizning,sizin,sizniñ,chg,word,1,
Ch 6,10,سزلارنينک,sizlerniñ,your,сіздердің,ваш,sizlarning,sizin,sizlerniñ,chg,word,1,
Ch 6,11,سنينک,seniñ,your,сенің,твой,sening,senin,seniñ,chg,word,1,
Ch 6,12,اولارنينک,olarnıñ,their,олардың,их,ularning,onların,olarnıñ,chg,word,1,
Ch 6,13,اط,aṭ,horse,ат,лошадь,ot,at,aṭ,chg,word,1,
Ch 6,14,اط لار,aṭlar,horses,аттар,лошади,otlar,atlar,aṭlar,chg,word,1,
Ch 6,15,اط لارى,aṭları,her horses,оның аттары,её лошади,uning otlari,onun atları,aṭları,chg,word,1,
Ch 6,16,اط لاريغە,aṭlarıǧa,to her horses,оның аттарына,её лошадям,uning otlariga,onun atlarına,aṭlarıǧa,chg,word,1,
Ch 6,17,اطى,aṭı,his horse,оның аты,его лошадь,uning oti,onun atı,aṭı,chg,word,1,
Ch 6,26,بلام,balam,my child,балам,мое дитя,bolam,yavrum,balam,chg,word,1,
Ch 6,27,اطيم,aṭım,my horse,атым,моя лошадь,otim,atım,aṭım,chg,word,1,
Ch 6,28,اخوندوم,āḫūndum,my akhund,ахуным,мой ахунд,oxundim,ahundum,āḫūndum,chg,word,1,
Ch 6,29,سوزوم,sözüm,my word,сөзім,мое слово,so'zim,sözüm,sözüm,chg,word,1,
Ch 6,30,پادشاهيم,pādişāhım,my ruler,патшам,мой падишах,podshohim,padişahım,pādişāhım,chg,word,1,
Ch 6,31,بلانکيز,balañız,your child,балаңыз,ваш ребенок,bolangiz,çocuğunuz,balañız,chg,word,1,
Ch 6,32,سوزونک,sözüñ,your word,сөзің,твое слово,so'zing,sözün,sözüñ,chg,word,1,
Ch 6,33,کوزلاريم,közlerim,my eyes,көздерім,мои глаза,ko'zlarim,gözlerim,közlerim,chg,word,1,
Ch 6,34,اخوندونکلار,āḫūnduñlar,your akhund,ахундарыңыз,ваш ахунд,oxundlaringiz,ahundunuz,āḫūnduñlar,chg,word,1,
Ch 6,35,موشوکونک,müşüküñ,your cat,мысығың,твоя кошка,mushuging,kedin,müşüküñ,chg,word,1,
Ch 6,36,باشينکيز,başıñız,your head,басыңыз,ваша голова,boshingiz,başınız,başıñız,chg,word,1,
Ch 6,37,اوييميز,üyimiz,our house,үйіміз,наш дом,uyimiz,evimiz,üyimiz,chg,word,1,
Ch 6,38,برديم,bérdim,I gave,бердім,я дал,bérdim,vérdim,bérdim,chg,word,1,
Ch 6,39,بردوق,barduq,we gave,бердік,мы дали,bérdik,vérdik,barduq,chg,word,1,
Ch 6,40,بردينکيز,bardıñız,you gave,бердіңіз,вы дали,bérdingiz,vérdiniz,bardıñız,chg,word,1,
Ch 6,41,بردينکلار,bardıñlar,you gave,бердіңдер,вы дали,bérdinglar,vérdiniz,bardıñlar,chg,word,1,
Ch 6,42,بردينک,bérdiñ,you gave,бердің,ты дал,bérding,vérdin,bérdiñ,chg,word,1,
Ch 6,43,بردى,bérdi,he gave,берді,он дал,bérdi,vérdi,bérdi,chg,word,1,
Ch 6,44,بردى,bérdi,she gave,берді,она дала,bérdi,vérdi,bérdi,chg,word,1,
Ch 6,45,بردى,bérdi,it gave,берді,оно дало,bérdi,vérdi,bérdi,chg,word,1,
Ch 6,46,بردى,bérdi,they gave,берді,они дали,bérdi,vérdiler,bérdi,chg,word,1,
Ch 6,47,توردوم,turdum,I stood,тұрдым,я стоял,turdim,durdum,turdum,chg,word,1,
Ch 6,48,توردوق,turduq,we stood,тұрдық,мы стояли,turdik,durduk,turduq,chg,word,1,
Ch 6,49,توردينکيز,turdıñız,you stood,тұрдыңыз,вы стояли,turdingiz,durdunuz,turdıñız,chg,word,1,
Ch 6,50,توردونکلار,turduñlar,you stood,тұрдыңдар,вы стояли,turdinglar,durdunuz,turduñlar,chg,word,1,
Ch 6,51,توردونک,turduñ,you stood,тұрдың,ты стоял,turding,durdun,turduñ,chg,word,1,
Ch 6,52,توردى,turdı,he stood,тұрды,он стоял,turdi,durdu,turdı,chg,word,1,
Ch 6,53,توردى,turdı,she stood,тұрды,она стояла,turdi,durdu,turdı,chg,word,1,
Ch 6,54,توردى,turdı,it stood,тұрды,оно стояло,turdi,durdu,turdı,chg,word,1,
Ch 6,55,توردى,turdı,they stood,тұрды,они стояли,turdi,durdular,turdı,chg,word,1,
Ch 6,56,کوردوم,kördüm,I saw,көрдім,я видел,ko'rdim,gördüm,kördüm,chg,word,1,
Ch 6,57,کوردوق,körduq,we saw,көрдік,мы видели,ko'rdik,gördük,körduq,chg,word,1,
Ch 6,58,کوردينکيز,kördiñiz,you saw,көрдіңіз,вы видели,ko'rdingiz,gördünüz,kördiñiz,chg,word,1,
Ch 6,59,کوردونکلار,kördüñler,you saw,көрдіңдер,вы видели,ko'rdinglar,gördünüz,kördüñler,chg,word,1,
Ch 6,60,کوردونک,kördüñ,you saw,көрдің,ты видел,ko'rding,gördün,kördüñ,chg,word,1,
Ch 6,61,کوردى,kördi,he saw,көрді,он видел,ko'rdi,gördü,kördi,chg,word,1,
Ch 6,62,کوردى,kördi,she saw,көрді,она видела,ko'rdi,gördü,kördi,chg,word,1,
Ch 6,63,کوردى,kördi,it saw,көрді,оно видело,ko'rdi,gördü,kördi,chg,word,1,
Ch 6,64,کوردى,kördi,they saw,көрді,они видели,ko'rdi,gördüler,kördi,chg,word,1,
Ch 6,65,چيقتيم,çıqtım,I went out,шықтым,я вышел,chiqdim,çıktım,çıqtım,chg,word,1,
Ch 6,66,چيقتوق,çıqtuq,we went out,шықтық,мы вышли,chiqdik,çıktık,çıqtuq,chg,word,1,
Ch 6,67,چيقتينکيز,çıqtıñız,you went out,шықтыңыз,вы вышли,chiqdingiz,çıktınız,çıqtıñız,chg,word,1,
Ch 6,68,چيقتينکلار,çıqtıñlar,you went out,шықтыңдар,вы вышли,chiqdinglar,çıktınız,çıqtıñlar,chg,word,1,
Ch 6,69,چيقتينک,çıqtıñ,you went out,шықтың,ты вышел,chiqding,çıktın,çıqtıñ,chg,word,1,
Ch 6,70,چيقتى,çıqtı,he went out,шықты,он вышел,chiqdi,çıktı,çıqtı,chg,word,1,
Ch 6,71,چيقتى,çıqtı,she went out,шықты,она вышла,chiqdi,çıktı,çıqtı,chg,word,1,
Ch 6,72,چيقتى,çıqtı,it went out,шықты,оно вышло,chiqdi,çıktı,çıqtı,chg,word,1,
Ch 6,73,چيقتى,çıqtı,they went out,шықты,они вышли,chiqdi,çıktılar,çıqtı,chg,word,1,
Ch 6,74,ايشالتينک,işlettiñ,you used,қолдандың,ты использовал,ishlatding,kullandın,işlettiñ,chg,word,1,
Ch 6,75,کورماديم,körmedim,I did not see.,көрмедім,я не видел,ko'rmadim,görmedim,körmedim,chg,word,1,
Ch 6,76,ديماديم,demedim,I did not say.,демедім,я не сказал,demadim,demedim,demedim,chg,word,1,
Ch 6,77,ديمادوق,demeduq,We did not say.,демедік,мы не сказали,demadik,demedik,demeduq,chg,word,1,
Ch 6,78,ديمادينکيز,demediñiz,You did not say.,демедіңіз,вы не сказали,demadingiz,demediniz,demediñiz,chg,word,1,
Ch 6,79,ديمادينکلار,demediñler,You did not say.,демедіңдер,вы не сказали,demadinglar,demediniz,demediñler,chg,word,1,
Ch 6,80,ديمادينک,demediñ,You did not say.,демедің,ты не сказал,demading,demedin,demediñ,chg,word,1,
Ch 6,81,ديمادى,demedi,He did not say.,демеді,он не сказал,demadi,demedi,demedi,chg,word,1,
Ch 6,82,ديمادى,demedi,She did not say,демеді,она не сказала,demadi,demedi,demedi,chg,word,1,
Ch 6,83,ديمادى,demedi,it did not say,демеді,оно не сказало,demadi,demedi,demedi,chg,word,1,
Ch 6,84,ديمادى,demedi,They did not say.,демеді,они не сказали,demadi,demediler,demedi,chg,word,1,
Ch 6,94,اوز,öz,one's own,өз,собственный,o'z,kendi,öz,chg,word,1,
Ch 6,99,التفات لارى,iltifātları,Your Grace,ілтипатыңыз,ваша милость,iltifotingiz,iltifatınız,iltifātları,chg,word,1,
Ch 6,100,عدالت لارى,ʿadāletleri,His Justice,оның әділдігі,его справедливость,uning adolati,onun adaleti,ʿadāletleri,chg,word,1,
Ch 6,101,اوزلارى,özleri,himself,өзі,сам,o'zi,kendisi,özleri,chg,word,1,
Ch 6,102,اوزلارى,özleri,herself,өзі,сама,o'zi,kendisi,özleri,chg,word,1,
Ch 6,103,اوزلارى,özleri,oneself,өзі,сам,o'zi,kendisi,özleri,chg,word,1,
Ch 6,104,اوزلارى,özleri,Sir,мырза,господин,o'zlari,beyefendi,özleri,chg,word,1,
Ch 6,105,اوزلارى,özleri,Madam,ханым,госпожа,o'zlari,hanımefendi,özleri,chg,word,1,
Ch 6,118,اتا انا,ata-ana,parents,ата-ана,родители,ota-ona,anne-baba,ata-ana,chg,word,1,
Ch 6,119,ايال,ayal,wife,әйел,жена,ayol,eş,ayal,chg,word,1,
Ch 6,121,سمان,saman,wheat straw,сабан,солома,somon,saman,saman,chg,word,1,
Ch 6,122,ايش,iş,work,іс,работа,ish,iş,iş,chg,word,1,
Ch 6,123,اسباب,asbāb,tool,аспап,инструмент,asbob,alet,asbāb,chg,word,1,
Ch 6,124,روزى,Rozı,Rozi,Рози,Рози,Rozi,Rozi,Rozı,chg,word,1,
Ch 6,125,کيمرسە,kimerse,somebody,біреу,кто-то,kimdir,kimse,kimerse,chg,word,1,
Ch 6,126,قرى,qarı,old,кәрі,старый,qari,yaşlı,qarı,chg,word,1,
Ch 6,127,کوز,köz,eye,көз,глаз,ko'z,göz,köz,chg,word,1,
Ch 6,128,باقى,Bāqı̇̄,Baqi,Бақи,Баки,Boqi,Baki,Bāqı̇̄,chg,word,1,
Ch 6,129,بى بى,bibi,Mrs.,бибі,госпожа,bibi,hanım,bibi,chg,word,1,
Ch 6,130,بى بى,bibi,Madam,деу,говорить,demoq,demek,bibi,chg,word,1,
Ch 6,131,دى,di-/de-,to say,Нияз,Нияз,Niyoz,Niyaz,di-/de-,chg,word,1,
Ch 6,132,نياز,Niyāz,Niyaz,болу,становиться,bo'lmoq,olmak,Niyāz,chg,word,1,
Ch 6,133,بول,bol-,to become,бол,будь,bo'l,ol,bol-,chg,word,1,
Ch 6,134,بول,bol-,be,хан,хан,xon,han,bol-,chg,word,1,
Ch 6,135,خان,ḫan,Khan,ханым,госпожа,xonim,hanım,ḫan,chg,word,1,
Ch 6,136,خان,ḫan,Miss,ахун,господин,oxund,ahund,ḫan,chg,word,1,
Ch 6,137,اخوند,āḫūnd,Mr.,шаш,волосы,soch,saç,āḫūnd,chg,word,1,
Ch 6,138,ساچ,saç,hair,таз,лысый,kal,kel,saç,chg,word,1,
Ch 6,139,تاز,taz,bald,бас,голова,bosh,baş,taz,chg,word,1,
Ch 6,140,باش,baş,head,Хума,Хума,Xumo,Huma,baş,chg,word,1,
Ch 6,141,خما,Ḫumā,Huma,жеу,есть,yemoq,yemek,Ḫumā,chg,word,1,
Ch 6,142,يى,yi-/ye-,to eat,қолдану,использовать,ishlatmoq,kullanmak,yi-/ye-,chg,word,1,
Ch 6,143,ايشلات,işlet-,use,ағу,течь,oqmoq,akmak,işlet-,chg,word,1,
Ch 6,144,اق,aq-,flow,барыңдар,идите,boringlar,gidin,aq-,chg,word,1,
Ch 6,145,بارينكلار,barıñlar,go,тиген,замужняя,tekkan,evli,barıñlar,chg,word,1,
Ch 6,146,تککان,teggen,married,жас,молодой,yosh,genç,teggen,chg,word,1,
Ch 6,147,ياش,yaş,young,жас,слеза,yosh,yaş,yaş,chg,word,1,
Ch 6,148,ياش,yaş,tear,өз,сам,o'z,kendi,yaş,chg,word,1,
Ch 6,149,اوز,öz,self,тию,принадлежать,tegmoq,ait olmak,öz,chg,word,1,
Ch 6,150,تک,teg-,to belong,тию,касаться,tegmoq,değmek,teg-,chg,word,1,
Ch 6,151,تک,teg-,to touch,ауа,погода,havo,hava,teg-,chg,word,1,
Ch 6,152,هوا,hawā,weather,ауа,воздух,havo,hava,hawā,chg,word,1,
Ch 6,153,هوا,hawā,air,ауа,климат,havo,iklim,hawā,chg,word,1,
Ch 6,154,هوا,hawā,climate,көлік,вьючное животное,ulov,binek,hawā,chg,word,1,
Ch 6,155,اولاغ,ulaǧ,beast of burden,бұқара,простой народ,fuqaro,halk,ulaǧ,chg,word,1,
Ch 6,156,فقرا,fuqarā,common people,жоқ,нет,yo'q,hayır,fuqarā,chg,word,1,
Ch 6,157,ياق,yaq,no,,,,,yaq,chg,word,1,
Ch 7,0,کون,kün,day,күн,день,kun,gün,kün,chg,word,1,
Ch 7,1,کون,kün,sun,күн,солнце,quyosh,güneş,kün,chg,word,1,
Ch 7,2,آى,ay,month,ай,месяц,oy,ay,ay,chg,word,1,
Ch 7,3,آى,ay,moon,ай,луна,oy,ay,ay,chg,word,1,
Ch 7,4,ماە,māh,month,ай,месяц,oy,ay,māh,chg,word,1,
Ch 7,5,ماە,māh,moon,ай,луна,oy,ay,māh,chg,word,1,
Ch 7,6,شوال,Şawwāl,the Islamic month of Shawwal,Шәууәл,Шавваль,Shavvol,Şevval,Şawwāl,chg,word,1,
Ch 7,7,صفر,Ṣafar,the Islamic month of Safar,Сафар,Сафар,Safar,Safer,Ṣafar,chg,word,1,
Ch 7,8,يل,yıl,year,жыл,год,yil,yıl,yıl,chg,word,1,
Ch 7,9,اير-,ér-,to be,е- (бол-),быть,e- (bo'l-),i- (ol-),ér-,chg,word,1,
Ch 7,10,اى-,é-,to be,е-,быть,e-,i-,é-,chg,word,1,
Ch 7,11,طرفان,Turfan,the place name Turpan,Тұрпан,Турфан,Turfon,Turfan,Turfan,chg,word,1,
Ch 7,12,ممت,Mämät,man's name,Мәмет,Мамат,Mamat,Memet,Mämät,chg,word,1,
Ch 7,13,ابن,ibn,son of,ибн,сын,ibn,ibn,ibn,chg,word,1,
Ch 7,14,على,ʿAl,man's name,Әли,Али,Ali,Ali,ʿAl,chg,word,1,
Ch 7,16,ثابت,S̱ābit,man's name,Сәбит,Сабит,Sobit,Sabit,S̱ābit,chg,word,1,
Ch 7,17,بغرە,Baǧara,place name,Бағара,Багара,Bag'ara,Bagara,Baǧara,chg,word,1,
Ch 7,18,کنت,kent,town,кент,город,kent,kent,kent,chg,word,1,
Ch 7,19,احمد,Aḥmad,man's name,Ахмет,Ахмад,Ahmad,Ahmet,Aḥmad,chg,word,1,
Ch 7,20,فارجە,farça,piece,бөлік,кусок,parcha,parça,farça,chg,word,1,
Ch 7,21,فارجە,farça,parcel of land,жер телімі,участок земли,parcha (yer),parça (arazi),farça,chg,word,1,
Ch 7,22,چارک,çārek,a unit of weight,ширек (салмақ),чарак (вес),chorak (vazn),çeyrek (ağırlık),çārek,chg,word,1,
Ch 7,23,چارک,çārek,a unit of area,ширек (аудан),чарак (площадь),chorak (maydon),çeyrek (alan),çārek,chg,word,1,
Ch 7,24,حويلە,ḥoyla,courtyard,аула,двор,hovli,avlu,ḥoyla,chg,word,1,
Ch 7,25,برلە,birle,with,бірге,с,birla,birle,birle,chg,word,1,
Ch 7,26,بيلان,bilän,with,-мен,с,bilan,ile,bilän,chg,word,1,
Ch 7,27,سر,sar,a silver coin,сар,сар (монета),sar,sar,sar,chg,word,1,
Ch 7,28,بدل,bedel,price,құн,цена,badal,bedel,bedel,chg,word,1,
Ch 7,29,بدل,bedel,a thing exchanged for another,айырбас,замена,badal,bedel,bedel,chg,word,1,
Ch 7,30,اجارە,icāra,renting,ижара,аренда,ijara,icare,icāra,chg,word,1,
Ch 7,32,تماماً,tamāmen,completely,толығымен,полностью,tamoman,tamamen,tamāmen,chg,word,1,
Ch 7,33,قوى-,qoy-,to place,қой-,класть,qo'y-,koy-,qoy-,chg,word,1,
Ch 7,34,قوى-,qoy-,to put,қой-,ставить,qo'y-,koy-,qoy-,chg,word,1,
Ch 7,35,قول,qawl,speech,сөз,речь,qavl,kavil,qawl,chg,word,1,
Ch 7,36,قول,qawl,what was said,уәде,сказанное,qavl,kavil,qawl,chg,word,1,
Ch 7,37,راستليق,rāstlıq,truth,растық,правдивость,rostlik,rastlık,rāstlıq,chg,word,1,
Ch 7,38,اوچون,üçün,for,үшін,для,uchun,için,üçün,chg,word,1,
Ch 7,39,اوچون,üçün,because of,үшін,из-за,uchun,için,üçün,chg,word,1,
Ch 7,40,اوچون,üçün,on behalf of,үшін,от имени,uchun,için,üçün,chg,word,1,
Ch 7,41,حضار المجلس,ḥuẓāruʾl-mäclis,those present at the meeting,мәжіліске қатысушылар,присутствующие на собрании,majlis ahli,meclis huzuru,ḥuẓāruʾl-mäclis,chg,word,1,
Ch 7,42,شاهد,şāhid,witness,куә,свидетель,shohid,şahit,şāhid,chg,word,1,
Ch 7,43,يعقوب,Yaʿqūb,the man's name Ya'qub,Жақып,Якуб,Yaqub,Yakup,Yaʿqūb,chg,word,1,
Ch 7,44,محمد,Muḥammad,the man's name Muhammad,Мұхаммед,Мухаммад,Muhammad,Muhammed,Muḥammad,chg,word,1,
Ch 7,45,اريق,arıq,irrigation ditch,арық,арык,ariq,ark,arıq,chg,word,1,
Ch 7,46,اريق,arıq,channel,канал,канал,ariq,kanal,arıq,chg,word,1,
Ch 7,47,مذکور,mäẕkūr,the aforementioned,аталған,вышеупомянутый,mazkur,mezkur,mäẕkūr,chg,word,1,
Ch 7,48,فتمن,fatman,a unit of weight,батпан (салмақ),батман (вес),botmon (vazn),batman (ağırlık),fatman,chg,word,1,
Ch 7,49,فتمن,fatman,a unit of area,батпан (аудан),батман (площадь),botmon (maydon),batman (alan),fatman,chg,word,1,
Ch 7,50,تابع,tābiʿ,belonging to,тиесілі,принадлежащий,tobe,tabi,tābiʿ,chg,word,1,
Ch 7,51,تابع,tābiʿ,included,кіретін,включающий,tobe,dahil,tābiʿ,chg,word,1,
Ch 7,52,سات-,sat-,to sell,сат-,продавать,sot-,sat-,sat-,chg,word,1,
Ch 7,53,ثمن,s̱aman,price,құн,цена,samon,semen,s̱aman,chg,word,1,
Ch 7,54,تاپشور-,tapşur-,to hand over,тапсыр-,вручать,topshir-,tapşır-,tapşur-,chg,word,1,
Ch 7,55,وثيقە,was̱ı̇̄qa,oath confirmation,уәлиқа,подтверждение клятвы,vasiqa,vesika,was̱ı̇̄qa,chg,word,1,
Ch 7,58,حد,ḥadd,boundary,шек,граница,had,hat,ḥadd,chg,word,1,
Ch 7,60,ملک,mülk,property,мүлік,собственность,mulk,mülk,mülk,chg,word,1,
Ch 7,61,متصل,mutaṣṣıl,bordering,жапсарлас,прилегающий,muttasil,muttasıl,mutaṣṣıl,chg,word,1,
Ch 7,62,فاصل,fāṣıl,dividing,бөлуші,разделяющий,fosil,fasıl,fāṣıl,chg,word,1,
Ch 7,64,موسى,Mūsā,the man's name Musa,Мұса,Муса,Muso,Musa,Mūsā,chg,word,1,
Ch 7,65,ورثە,waras̱a,heirs,мұрагерлер,наследники,varoslar,varisler,waras̱a,chg,word,1,
Ch 7,67,عام,ʿāmm,common people,қарапайым халық,простолюдины,avom,avam,ʿāmm,chg,word,1,
Ch 7,68,عام,ʿāmm,common use,жалпы қолданыс,общее пользование,umumiy,umumi,ʿāmm,chg,word,1,
Ch 7,69,عام,ʿāmm,for the common good,жалпы игілік үшін,для общего блага,umum uchun,amme için,ʿāmm,chg,word,1,
Ch 7,71,قر,qır,a low earthen dyke separating fields,қыр,межа,qir,kır,qır,chg,word,1,
Ch 7,72,ميراب,mı̇̄rāb,an official who manages irrigation and the distribution of water,мираб,мираб,mirob,mirab,mı̇̄rāb,chg,word,1,
Ch 7,73,ايت-,ayt-,to say,айт-,говорить,ayt-,ayt-,ayt-,chg,word,1,
Ch 7,74,بر,bir,one,бір,один,bir,bir,bir,chg,word,1,
Ch 7,75,مينک,miñ,one thousand,мың,тысяча,ming,bin,miñ,chg,word,1,
Ch 7,76,ايکى,éki,two,екі,два,ikki,iki,éki,chg,word,1,
Ch 7,77,يوز,yüz,one hundred,жүз,сто,yuz,yüz,yüz,chg,word,1,
Ch 7,78,توقسان,toqsan,ninety,тоқсан,девяносто,toqson,doksan,toqsan,chg,word,1,
Ch 7,79,بش,beş,five,бес,пять,besh,beş,beş,chg,word,1,
Ch 7,81,تاءريخ قە,tārı̇̄ḫqa,in the year,тарихқа,к дате,tarixga,tarihe,tārı̇̄ḫqa,chg,word,1,
Ch 7,83,برنجى,birinçi,first,бірінші,первый,birinchi,birinci,birinçi,chg,word,1,
Ch 7,84,ايکينجى,ékinçi,second,екінші,второй,ikkinchi,ikinci,ékinçi,chg,word,1,
Ch 7,85,اوچونجى,üçünçi,third,үшінші,третий,uchinchi,üçüncü,üçünçi,chg,word,1,
Ch 7,86,تورتونجى,törtünçi,fourth,төртінші,четвертый,to'rtinchi,dördüncü,törtünçi,chg,word,1,
Ch 7,87,بشنجى,beşinçi,fifth,бесінші,пятый,beshinchi,beşinci,beşinçi,chg,word,1,
Ch 7,88,التينجى,altınçı,sixth,алтыншы,шестой,oltinchi,altıncı,altınçı,chg,word,1,
Ch 7,89,يتينجى,yettinçi,seventh,жетінші,седьмой,yettinchi,yedinci,yettinçi,chg,word,1,
